tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
06037701902,105199,3430,Low Income,No,No,Yes,District 3,City of Santa Monica,SPA 5 - West,7111,16583120.9130859,16639.0913437266
06037702002,101648,3300,Low Income,No,No,Yes,District 3,City of Santa Monica,SPA 5 - West,7112,10473116.5966797,13179.7535208895
06037702102,114740,3601,Moderate Income,No,No,Yes,District 3,City of Santa Monica,SPA 5 - West,7113,9506242.06347656,13118.1123519755
06037702201,111865,2088,Moderate Income,No,No,Yes,District 3,City of Santa Monica,SPA 5 - West,7114,12958863.09375,15186.0270787104
06037702202,139625,1814,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,7115,10861256.5488281,13823.8667195623
06037702300,130179,2936,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,7116,27881109.1904297,21112.1109266737
06037702400,150909,2092,Above Moderate Income,No,No,No,District 2,City of Culver City,SPA 5 - West,7117,21577030.2324219,23594.3142121823
06037702501,153382,2192,Above Moderate Income,No,No,No,District 2,City of Culver City,SPA 5 - West,7118,14580560.0878906,15468.9295669649
06037702502,115144,2249,Moderate Income,No,No,Yes,District 2,City of Culver City,SPA 5 - West,7119,19535183.0283203,25393.484530205
06037702600,133194,2524,Above Moderate Income,No,No,No,District 2,City of Culver City,SPA 5 - West,7120,23564257.6005859,23632.5621696233
06037702700,171875,1285,Above Moderate Income,No,No,No,District 2,City of Culver City,SPA 5 - West,7121,14571730.8066406,17411.6073192674
06037702801,103523,2067,Low Income,No,No,Yes,District 2,City of Culver City,SPA 5 - West,7122,12920974.8671875,14939.8115165028
06037702802,106786,1010,Low Income,No,No,Yes,District 2,City of Culver City,SPA 5 - West,7123,6280920.61035156,15114.5050203748
06037702803,127439,1212,Above Moderate Income,No,No,No,District 2,City of Culver City,SPA 5 - West,7124,9086121.84179688,27321.2075420162
06037702900,142440,5169,Above Moderate Income,No,No,No,District 2,Unincorporated - Marina del Rey,SPA 5 - West,7125,40658542.4033203,25781.5667144849
06037703002,146786,2814,Above Moderate Income,No,No,No,District 2,Unincorporated - Ladera Heights,SPA 5 - West,7126,35357695.6699219,27551.1138433947
06037703003,95988,3109,Low Income,Yes,No,Yes,District 2,City of Culver City,SPA 5 - West,7127,21768486.6220703,25008.2392062073
06037703100,129269,2663,Above Moderate Income,No,No,No,District 2,Unincorporated - View Park/Windsor Hills,SPA 6 - South,7128,28676482.1972656,26345.5316841976
06037703200,93906,2280,Low Income,Yes,No,Yes,District 2,Unincorporated - View Park/Windsor Hills,SPA 6 - South,7129,22625110.2109375,21701.8315482191
06037800101,201313,1865,Above Moderate Income,No,No,No,District 3,City of Calabasas,SPA 2 - San Fernando,7130,87056652.6835938,52682.2047678685
06037800103,136856,1168,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,7131,198324394.53418,77787.5315594081
06037800104,144309,1516,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,7132,369076018.532227,145158.406738148
06037800202,237750,2012,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,7133,294660165.853516,87412.6551866092
06037800204,180375,1658,Above Moderate Income,No,No,No,District 3,City of Calabasas,SPA 2 - San Fernando,7134,86328419.8984375,57281.3839641263
06037800205,119464,1639,Above Moderate Income,No,No,No,District 3,City of Calabasas,SPA 2 - San Fernando,7135,14292445.3076172,18526.2550961916
06037800206,250001,1158,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,7136,99720518.8583984,49071.3930382768
06037800324,158351,2405,Above Moderate Income,No,No,No,District 3,City of Agoura Hills,SPA 2 - San Fernando,7137,38634006.0625,32018.39496854
06037800325,152232,1444,Above Moderate Income,No,No,No,District 3,City of Westlake Village,SPA 2 - San Fernando,7138,24891021.9287109,24960.397436296
06037800328,250001,397,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,7139,103569342.990234,39695.270485163
06037800333,112120,956,Moderate Income,No,No,Yes,District 3,City of Agoura Hills,SPA 2 - San Fernando,7140,13837231.2041016,18297.690862806
06037800334,191101,1239,Above Moderate Income,No,No,No,District 3,City of Agoura Hills,SPA 2 - San Fernando,7141,50985329.5927734,33213.0992030557
06037800335,134167,1748,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,7142,759982316.115234,199829.297703215
06037800336,208500,1202,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 2 - San Fernando,7143,213099763.706055,78536.8195095001
06037800337,93971,1726,Low Income,Yes,No,Yes,District 3,City of Calabasas,SPA 2 - San Fernando,7144,30005379.7460938,30787.7972155278
06037800338,214833,2038,Above Moderate Income,No,No,No,District 3,City of Agoura Hills,SPA 2 - San Fernando,7145,68321026.8310547,43385.7077699118
06037800406,217679,702,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 5 - West,7146,976025588.540039,183400.059932496
06037800410,161875,518,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 5 - West,7147,398549061.535156,115553.769622292
06037800411,194223,892,Above Moderate Income,No,No,No,District 3,City of Malibu,SPA 5 - West,7148,96023885.2021484,53070.9237451825
06037800412,169244,1436,Above Moderate Income,No,No,No,District 3,City of Malibu,SPA 5 - West,7149,73279113.9208984,59344.0463626942
06037800504,202763,934,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 5 - West,7150,231271325.331055,105654.75207366
06037800506,217893,1333,Above Moderate Income,No,No,No,District 3,Unincorporated - Santa Monica Mountains,SPA 5 - West,7151,283541147.591797,93296.0255139241
06037900102,44946,273,Very Low Income,Yes,Yes,Yes,District 5,Unincorporated - Hi Vista,SPA 1 - Antelope Valley,7152,4740481881.34766,321155.351379267
06037900103,61184,1776,Very Low Income,Yes,Yes,Yes,District 5,Unincorporated - Lake Los Angeles,SPA 1 - Antelope Valley,7153,214979241.208984,63903.5493714813
06037900104,60977,1791,Very Low Income,Yes,Yes,Yes,District 5,Unincorporated - Lake Los Angeles,SPA 1 - Antelope Valley,7154,458727709.741211,85970.7604401432
06037900301,82165,1027,Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7155,71471863.1503906,42802.1951449788
06037900501,81765,2158,Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7156,33540630,23278.2558583834
06037900504,80038,2029,Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7157,113881797.4375,64100.9657935895
06037900505,80718,1250,Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7158,14136950.1816406,15911.8662870933
06037900506,79345,1434,Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7159,14093443.1855469,15915.7427666474
06037900508,95587,1059,Low Income,Yes,No,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7160,42818576.1679688,26701.6440387661
06037900509,67880,1272,Very Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7161,17720122.8144531,18575.981693219
06037900510,49495,1077,Very Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7162,24745588.4160156,26533.978534598
06037900602,53666,1725,Very Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7163,55406624.7539062,31557.0210025881
06037900606,47161,1465,Very Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7164,18697519.4755859,20274.9315580783
06037900607,72668,1175,Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7165,18493938.9169922,19646.4616376481
06037900608,76220,1118,Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7166,14377336.0205078,16059.1642421275
06037900609,71250,1452,Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7167,28156519.8261719,26552.8521363679
06037900610,32386,1164,Extremely Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7168,35462369.9042969,26585.2658715737
06037900611,92938,1182,Low Income,Yes,No,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7169,21187879.7314453,21261.5801977029
06037900701,57238,1485,Very Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7170,22591121.3974609,19145.7987373505
06037900703,64688,2190,Very Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7171,27951177.4619141,21124.3014248905
06037900704,65721,1575,Very Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7172,55752331.34375,31793.7145246694
06037900705,51746,1900,Very Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7173,56793102.4882812,31921.3269871652
06037900804,46299,1042,Very Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7174,16015613.6962891,16699.4288031714
06037900805,94552,1584,Low Income,Yes,No,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7175,28396052.9746094,21290.2745841243
06037900806,25465,2043,Extremely Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7176,19319178.7949219,17959.4554932225
06037900807,79302,1224,Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7177,14179254.0498047,16005.9133080158
06037900808,64620,1357,Very Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7178,14195731.1953125,15953.363323588
06037900901,50509,995,Very Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7179,1019100982.43945,152975.28932941
06037900902,68276,566,Very Low Income,Yes,Yes,Yes,District 5,Unincorporated - North Lancaster,SPA 1 - Antelope Valley,7180,1279592488.57617,176439.373222361
06037901003,,0,,,,,District 5,City of Lancaster,SPA 1 - Antelope Valley,7181,28092032.4990234,21201.2573502769
06037901007,83864,712,Low Income,Yes,No,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7182,56108323.28125,31593.2858760582
06037901008,97788,1081,Low Income,Yes,No,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7183,28851029.0888672,21511.7552000417
06037901009,94597,1898,Low Income,Yes,No,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7184,28583254.0234375,21385.9709841612
06037901010,71554,1846,Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7185,28667207.6279297,21445.8573842412
06037901011,93934,2035,Low Income,Yes,No,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7186,28728543.4648438,21421.354910971
06037901012,133913,1706,Above Moderate Income,No,No,No,District 5,City of Lancaster,SPA 1 - Antelope Valley,7187,41759014.9345703,26390.1774728945
06037901013,129087,1227,Above Moderate Income,No,No,No,District 5,City of Lancaster,SPA 1 - Antelope Valley,7188,31779692.5322266,26569.0185329495
06037901014,109643,1474,Low Income,No,No,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7189,67319469.4443359,37206.8427078379
06037901101,101641,1737,Low Income,No,No,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7190,56254046.5185547,31893.4288222724
06037901102,91417,1953,Low Income,Yes,No,Yes,District 5,Unincorporated - Quartz Hill,SPA 1 - Antelope Valley,7191,54950801.9492188,31447.021611729
06037901209,68333,426,Very Low Income,Yes,Yes,Yes,District 5,Unincorporated - West Antelope Valley,SPA 1 - Antelope Valley,7192,6436309131.26562,561714.556100361
06037901210,104000,648,Low Income,No,No,Yes,District 5,Unincorporated - Elizabeth Lake,SPA 1 - Antelope Valley,7193,247826689.779297,98464.2250011108
06037901214,109459,1500,Low Income,No,No,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7194,56018580.8417969,31792.6923879533
06037901215,65568,1505,Very Low Income,Yes,Yes,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7195,28017252.3388672,21186.746444663
06037901216,113833,860,Moderate Income,No,No,Yes,District 5,City of Lancaster,SPA 1 - Antelope Valley,7196,446963541.098633,94385.9583078532
06037901217,129659,565,Above Moderate Income,No,No,No,District 5,Unincorporated - Leona Valley,SPA 1 - Antelope Valley,7197,626765344.135742,177027.991298489
06037901218,160921,724,Above Moderate Income,No,No,No,District 5,City of Palmdale,SPA 1 - Antelope Valley,7198,113078969.001953,43242.0431945194
06037901300,63333,488,Very Low Income,Yes,Yes,Yes,District 5,Unincorporated - Roosevelt,SPA 1 - Antelope Valley,7199,2902038892.55664,295520.412923715
06037910002,64921,2020,Very Low Income,Yes,Yes,Yes,District 5,Unincorporated - Littlerock/Pearblossom,SPA 1 - Antelope Valley,7200,781836345.798828,130524.796327297
06037910210,129757,2230,Above Moderate Income,No,No,No,District 5,City of Palmdale,SPA 1 - Antelope Valley,7201,34228264.5527344,25195.6001270702
06037910211,201979,466,Above Moderate Income,No,No,No,District 5,City of Lancaster,SPA 1 - Antelope Valley,7202,43908176.7363281,26608.1120923806
06037910212,109281,1107,Low Income,No,No,Yes,District 5,Unincorporated - White Fence Farms,SPA 1 - Antelope Valley,7203,152310618.163086,63552.0469047007
06037910213,142237,464,Above Moderate Income,No,No,No,District 5,Unincorporated - Anaverde,SPA 1 - Antelope Valley,7204,315486043.027344,80006.5270676535
06037910214,115308,1596,Moderate Income,No,No,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7205,47275644.7490234,32864.0485316147
06037910215,87500,2066,Low Income,Yes,No,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7206,34671918.6064453,25877.8704189328
06037910216,112724,1389,Moderate Income,No,No,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7207,29924452.3652344,28656.3208694394
06037910217,128194,1653,Above Moderate Income,No,No,No,District 5,City of Palmdale,SPA 1 - Antelope Valley,7208,645706644.338867,154143.416624191
06037910218,78560,1451,Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7209,180489388.015625,59795.2407303544
06037910301,116974,1614,Moderate Income,No,No,Yes,District 5,Unincorporated - Quartz Hill,SPA 1 - Antelope Valley,7210,42460025.3574219,27767.2695650893
06037910302,97412,2023,Low Income,Yes,No,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7211,43515231.1142578,30050.3824520778
06037910401,87393,2062,Low Income,Yes,No,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7212,101343984.477539,40497.9994716667
06037910404,63062,1239,Very Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7213,27801905.1220703,20663.9396960764
06037910405,48000,1676,Very Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7214,25815439.0859375,20568.2414326115
06037910501,34192,2123,Extremely Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7215,16122085.0947266,16720.3713046487
06037910502,42241,1332,Very Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7216,21565235.6962891,18775.7587866786
06037910504,70938,1117,Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7217,17013625.8115234,18944.1410468747
06037910505,69792,861,Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7218,17322506.8720703,23036.8123192968
06037910601,80709,1683,Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7219,28603216.7509766,26964.882139187
06037910602,48143,1518,Very Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7220,21509192.5996094,21295.889067177
06037910605,66190,1338,Very Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7221,14515421.65625,16155.6845597019
06037910606,79375,746,Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7222,14661286.2089844,16243.4676757973
06037910607,67000,1162,Very Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7223,13167889.2802734,15829.2513063289
06037910608,71384,1039,Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7224,15138751.3085938,17611.77994193
06037910706,106585,1706,Low Income,No,No,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7225,222901054.525391,73606.7528642833
06037910707,69507,1552,Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7226,72404149.328125,34979.4922415384
06037910709,100781,496,Low Income,No,No,Yes,District 5,Unincorporated - Southeast Antelope Valley,SPA 1 - Antelope Valley,7227,155950366.476562,61760.1152745447
06037910712,98977,824,Low Income,No,No,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7228,22313381.4160156,19245.5246659697
06037910713,82917,1600,Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7229,21329687.671875,18665.4773949084
06037910714,77167,998,Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7230,10808958.8232422,13479.1861375638
06037910715,77057,1885,Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7231,21303788.9824219,21463.2481183624
06037910716,92587,1762,Low Income,Yes,No,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7232,26754384.7148438,24630.4864281635
06037910717,87969,555,Low Income,Yes,No,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7233,18633598.8857422,18922.3976191528
06037910718,101218,1279,Low Income,No,No,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7234,21765240.296875,20279.3811642068
06037910719,95577,1032,Low Income,Yes,No,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7235,21446985.3798828,21431.7104515399
06037910720,74408,1511,Low Income,Yes,Yes,Yes,District 5,City of Palmdale,SPA 1 - Antelope Valley,7236,18059130.1621094,18849.0129769386
