OBJECTID,Tract_1,CIscore,HazScore,HealthScor,SVscore,CCVscore,Shape__Are,Shape__Len
1926,6037670407,5,2,1,1,1,1820571.949218750000000,6375.497859545839674
1927,6037599100,0,0,1,2,1,482099740.710937976837158,190108.209263442986412
1928,6037670201,4,1,1,1,1,7079167.109375000000000,17379.668823362400872
1929,6037601402,14,4,5,4,1,1434676.046875000000000,4878.794430910260417
1930,6037901205,10,1,1,3,5,73118237.710937500000000,35262.187947198603069
1931,6037574000,7,1,1,1,4,2639486.464843750000000,7024.428180779150352
1932,6037910807,4,1,1,1,1,8119140.359375000000000,14177.527485230899401
1933,6037920023,8,1,1,3,3,1973968.980468750000000,7676.180533861999720
1934,6037920200,0,0,2,3,1,16743029.300781300291419,24283.368107639598747
1935,6037920104,6,3,1,1,1,233700139.453125000000000,85097.362723916696268
1936,6037920016,4,1,1,1,1,3182092.136718750000000,8201.698076884660622
1937,6037920028,4,1,1,1,1,3975173.070312500000000,11624.706766149000032
1938,6037910805,7,1,1,2,3,162389347.496093988418579,73108.779081322398270
1939,6037920038,9,3,1,3,2,1449692.027343750000000,7282.282831822470143
1940,6037920035,5,1,1,2,1,3638224.007812500000000,7474.788419170459747
1941,6037920334,6,2,1,1,2,4122167.800781250000000,8252.312479839280059
1942,6037920042,7,3,1,2,1,5546954.019531250000000,14571.674503547999848
1943,6037910809,4,1,1,1,1,17837171.144531298428774,23081.081161655900360
1944,6037920018,6,3,1,1,1,1418263.625000000000000,4850.939252755189955
1945,6037910301,10,2,2,1,5,5835745.632812500000000,10270.300703222699667
1946,6037106020,6,1,1,2,2,2969615.214843750000000,8568.534902101360785
1947,6037920034,5,2,1,1,1,13282196.398437500000000,16578.786063660598302
1948,6037910808,4,1,1,1,1,15886433.714843800291419,22940.628118584998447
1949,6037310400,11,4,3,2,2,2055673.703125000000000,7482.919875429200147
1950,6037550000,15,5,3,3,4,1146860.324218750000000,5359.157271189859784
1951,6037550100,11,3,3,3,2,2393309.687500000000000,6804.909785298849783
1952,6037551000,12,3,3,2,4,3581665.757812500000000,7802.348308382440337
1953,6037552200,17,4,4,4,5,2467924.125000000000000,8195.445844454879989
1954,6037552100,15,3,3,4,5,2127295.128906250000000,6424.489486096469591
1955,6037551900,13,3,5,3,2,2286123.289062500000000,6387.116240509970339
1956,6037553902,13,4,3,4,2,1539381.765625000000000,5412.920518441889726
1957,6037403500,10,2,2,2,4,7148757.804687500000000,13838.259799171999475
1958,6037461400,10,1,1,3,5,1487547.910156250000000,5849.393218495690235
1959,6037920017,4,1,1,1,1,3060829.808593750000000,7577.356319670830089
1960,6037310900,9,4,2,1,2,3174568.949218750000000,7902.640518514110227
1961,6037311200,8,3,2,2,1,1454620.968750000000000,5159.346509297900411
1962,6037311500,9,2,2,1,4,2192869.343750000000000,5923.588928273929923
1963,6037311400,8,2,2,2,2,1373442.710937500000000,5606.720179295690286
1964,6037800325,5,1,1,1,2,3380652.421875000000000,9251.657177900879105
1965,6037238000,12,2,5,3,2,2425674.792968750000000,7777.872937007099608
1966,6037240500,16,4,5,5,2,1186130.757812500000000,4512.978843539959598
1967,6037240900,14,4,3,5,2,1559186.312500000000000,5238.398820432729735
1968,6037240800,13,2,4,5,2,931547.714843750000000,4971.399043870829701
1969,6037125600,9,2,4,2,1,1495757.136718750000000,5456.848161703320329
1970,6037262200,8,2,4,1,1,12523301.890625000000000,19192.855376886600425
1971,6037242100,17,5,4,5,3,398487.437500000000000,3850.774782877620055
1972,6037241110,13,2,5,5,1,708751.535156250000000,3877.726661539969882
1973,6037241300,15,5,5,4,1,761272.257812500000000,3658.987292283009992
1974,6037241120,16,4,5,5,2,962927.628906250000000,4270.848945410039960
1975,6037241400,16,5,5,5,1,830257.300781250000000,4044.937973012550174
1976,6037242000,15,4,4,5,2,939550.082031250000000,3873.020678964689978
1977,6037464000,10,3,3,1,3,4599365.636718750000000,9729.311481769429520
1978,6037464100,8,1,2,1,4,9180933.039062500000000,17089.464812492798956
1979,6037191710,18,5,4,4,5,1035585.109375000000000,4865.241290049400050
1980,6037191203,17,3,5,4,5,299558.390625000000000,2206.297853507830041
1981,6037930200,6,1,1,3,1,448819655.683593988418579,168641.921974266006146
1982,6037910202,9,1,2,1,5,30102625.125000000000000,24671.280205367300368
1983,6037481711,18,4,5,4,5,653114.746093750000000,3287.100422485129911
1984,6037480600,14,4,4,1,5,3437403.929687500000000,10536.740430262900190
1985,6037480302,11,2,2,3,4,1538971.265625000000000,5478.654205249689767
1986,6037504001,10,2,2,2,4,2015245.457031250000000,6655.564036042130283
1987,6037532200,18,3,5,5,5,4095679.871093750000000,9995.946454132879808
1988,6037503701,12,3,2,3,4,1679851.148437500000000,5728.006758937859559
1989,6037500900,15,2,5,4,4,2077350.914062500000000,5879.972627805859702
1990,6037432202,14,3,5,4,2,2020724.285156250000000,7413.450764890690152
1991,6037500800,14,2,4,4,4,2798889.804687500000000,6813.262016459610095
1992,6037500700,12,2,5,3,2,4741578.839843750000000,9500.527181859290067
1993,6037543322,8,2,2,2,2,2857854.199218750000000,6725.751491680800427
1994,6037543602,13,4,5,3,1,2348447.394531250000000,6322.888990165450195
1995,6037106642,8,3,1,2,2,2316034.425781250000000,7502.790031824850303
1996,6037543801,14,4,5,3,2,3194229.195312500000000,8248.049894320109161
1997,6037543802,11,3,2,4,2,1972396.957031250000000,6000.165131686920176
1998,6037541300,11,2,3,4,2,1968605.449218750000000,5980.182948357270106
1999,6037541200,10,2,3,3,2,3117680.203125000000000,8450.798597283359413
2000,6037541604,16,4,3,5,4,1213332.941406250000000,4479.199025809160048
2001,6037199400,17,4,5,4,4,1017480.128906250000000,6233.578083439119837
2002,6037199300,12,3,4,3,2,3786709.886718750000000,11618.803540233300737
2003,6037199900,20,5,5,5,5,649832.441406250000000,3738.954374426470167
2004,6037199201,20,5,5,5,5,577872.101562500000000,3290.690112049579966
2005,6037199800,19,4,5,5,5,953069.937500000000000,3962.439785428910000
2006,6037201200,14,3,3,4,4,641525.691406250000000,3839.332199942290117
2007,6037201301,14,3,4,3,4,1275386.441406250000000,7361.476384288939698
2008,6037201110,12,2,3,3,4,1478148.070312500000000,5954.223235064199798
2009,6037201302,12,2,3,3,4,1448593.222656250000000,5523.526127335609999
2010,6037201503,14,2,3,5,4,642699.714843750000000,3381.598475261419935
2011,6037620521,8,2,3,1,2,936381.078125000000000,3870.735461919960017
2012,6037620522,5,1,2,1,1,1088434.531250000000000,4171.133249190020251
2013,6037620701,8,3,2,1,2,1477777.242187500000000,5588.644291886849715
2014,6037620602,7,3,2,1,1,1963906.808593750000000,6873.381327869249617
2015,6037621002,6,2,1,1,2,477537.367187500000000,5637.385445562939822
2016,6037620601,9,3,3,1,2,1985134.312500000000000,7358.401136657539610
2017,6037621001,8,3,2,1,2,1355956.328125000000000,5859.742108373549854
2018,6037620501,5,2,1,1,1,3778803.488281250000000,7775.772616047550400
2019,6037621102,11,5,4,1,1,797617.179687500000000,4000.636599360189848
2020,6037620702,6,2,2,1,1,1924004.390625000000000,6239.851289108330093
2021,6037621301,6,2,2,1,1,2275973.742187500000000,6381.852806280589903
2022,6037930401,6,2,1,1,2,2043047.773437500000000,6823.916235274079554
2023,6037920115,5,2,1,1,1,5300871.605468750000000,12826.628329882400067
2024,6037920102,8,2,1,2,3,929680819.628906011581421,160374.453759775991784
2025,6037221401,16,3,4,5,4,787615.390625000000000,3542.689037505349916
2026,6037221304,19,5,5,5,4,327370.457031250000000,2319.742286720099855
2027,6037221303,19,5,4,5,5,343740.113281250000000,2385.576014893760203
2028,6037219902,13,4,5,3,1,1170460.734375000000000,4886.467333584940206
2029,6037218702,18,5,5,4,4,523306.195312500000000,3781.121474718159789
2030,6037218701,13,4,5,2,2,802569.195312500000000,3931.686737154830098
2031,6037217002,11,5,3,1,2,1127914.222656250000000,4250.550005474980026
2032,6037217001,11,5,3,2,1,800816.621093750000000,4030.915304659250069
2033,6037216402,15,5,4,3,3,333975.027343750000000,2351.894322867589835
2034,6037216401,15,5,4,3,3,603263.140625000000000,3136.831314746630142
2035,6037215102,14,5,4,1,4,376051.320312500000000,3010.613826092880117
2036,6037215101,15,4,5,1,5,519489.550781250000000,3789.147230628189845
2037,6037214501,13,4,3,2,4,1097025.378906250000000,5155.978744100169934
2038,6037212702,11,3,4,2,2,1283231.542968750000000,4960.647633175490228
2039,6037212502,18,4,5,4,5,416520.109375000000000,3043.510971728359891
2040,6037574700,9,4,1,3,1,610266.753906250000000,3118.022471613980088
2041,6037574602,8,2,1,1,4,841990.179687500000000,3689.101073976919906
2042,6037574800,8,1,2,1,4,1595648.636718750000000,5615.848322157709845
2043,6037599000,0,0,1,2,1,5103631.609375000000000,10828.516361548299756
2044,6037577603,7,1,2,1,3,4330018.632812500000000,8920.468764145029127
2045,6037577400,9,1,2,1,5,933599.003906250000000,4349.394376986890165
2046,6037577602,7,2,2,1,2,2020218.363281250000000,6335.612391524609848
2047,6037577300,8,1,2,1,4,1304557.835937500000000,4820.342014588620259
2048,6037502902,13,4,3,3,3,5617729.152343750000000,10474.288409959799537
2049,6037555202,10,3,2,1,4,1599453.074218750000000,6466.136491010030113
2050,6037920030,8,4,1,2,1,3859713.847656250000000,8714.693548026829376
2051,6037920037,10,3,1,4,2,1384592.640625000000000,6597.562558260980040
2052,6037920041,9,4,1,3,1,2660599.777343750000000,7828.836972884029819
2053,6037920031,5,1,1,1,2,9353842.406250000000000,17903.619589390000328
2054,6037920111,4,1,1,1,1,1748630.441406250000000,7296.974451616550141
2055,6037920112,6,2,1,1,2,2552480.632812500000000,6515.437902128560381
2056,6037310300,6,1,2,1,2,1555181.710937500000000,6863.587888618580109
2057,6037310701,14,2,4,3,5,759378.839843750000000,4384.179240842539912
2058,6037310702,17,5,4,3,5,1537393.179687500000000,4984.520830321160247
2059,6037310800,13,4,3,2,4,3142791.785156250000000,8673.681197326479378
2060,6037311100,8,3,2,2,1,2490366.546875000000000,6648.218301936420175
2061,6037311000,9,3,2,2,2,1937886.656250000000000,5761.212453731090136
2062,6037311300,9,3,2,1,3,1787962.218750000000000,5426.673853923760362
2063,6037277400,15,5,4,4,2,928700.144531250000000,3839.462566393300222
2064,6037310703,17,5,3,4,5,1463944.375000000000000,5900.775724083259774
2065,6037403316,11,2,4,2,3,4278481.101562500000000,10332.783355458999722
2066,6037406300,5,1,1,2,1,7417318.304687500000000,11686.189961436199155
2067,6037403323,8,1,4,2,1,4406732.250000000000000,9264.868043231650518
2068,6037403322,9,1,5,2,1,3389843.308593750000000,9991.261337485229888
2069,6037800324,5,2,1,1,1,5254784.886718750000000,11800.985503472500568
2070,6037800326,5,2,1,1,1,61557359.570312500000000,45092.842259129902232
2071,6037404401,12,5,2,3,2,2112139.152343750000000,7369.812605946030089
2072,6037404302,9,3,2,3,1,899139.097656250000000,3821.159506093380060
2073,6037404301,11,3,2,4,2,1621943.925781250000000,5147.228831155710395
2074,6037406102,11,3,2,2,4,2398927.808593750000000,6870.270723432980049
2075,6037401002,9,2,2,1,4,2146674.464843750000000,5860.648372394860417
2076,6037400800,10,4,1,1,4,3848282.003906250000000,7986.453887082209803
2077,6037181600,11,4,3,2,2,1832086.460937500000000,6581.716540501540294
2078,6037242200,18,5,4,5,4,1183950.871093750000000,4756.980285129619915
2079,6037242300,16,4,4,5,3,912168.382812500000000,4236.663632989530015
2080,6037242600,17,5,5,5,2,692323.402343750000000,3365.731673566389873
2081,6037242700,16,4,5,5,2,1479415.476562500000000,5288.627134635149559
2082,6037243000,15,4,4,5,2,1051371.082031250000000,4082.403720210370011
2083,6037261101,6,1,3,1,1,9781722.433593750000000,23066.580559177600662
2084,6037261102,6,1,2,1,2,11598734.921875000000000,20267.731102423400444
2085,6037243100,17,5,4,5,3,876652.820312500000000,3928.125959558460181
2086,6037273700,9,3,4,1,1,1008125.781250000000000,4050.843132073769993
2087,6037273600,7,2,3,1,1,858849.324218750000000,3959.764659700099855
2088,6037273200,5,1,2,1,1,937491.140625000000000,4235.750440757539764
2089,6037273300,5,1,2,1,1,832009.921875000000000,4117.951208556250094
2090,6037273800,10,4,4,1,1,1069799.332031250000000,6060.303897027770290
2091,6037480903,17,5,4,3,5,1175276.875000000000000,4349.545003677460045
2092,6037191120,19,5,5,4,5,554787.562500000000000,3083.837740083769859
2093,6037480902,17,4,4,4,5,760832.703125000000000,4240.898427503570019
2094,6037482502,13,2,3,5,3,931506.875000000000000,3859.049591109369885
2095,6037480702,8,1,3,1,3,3192892.398437500000000,8226.674953182500758
2096,6037480400,10,1,2,3,4,1875139.214843750000000,6428.513445364939798
2097,6037480804,13,3,3,3,4,1210519.808593750000000,5508.603434150560133
2098,6037480704,9,2,2,1,4,1569119.746093750000000,6491.250362736630450
2099,6037480202,9,1,4,1,3,2220692.894531250000000,5981.855195059600192
2100,6037122200,15,5,4,4,2,2495668.460937500000000,7160.917659776770051
2101,6037122000,14,4,3,3,4,4780687.890625000000000,11261.624648227500074
2102,6037502401,13,4,4,3,2,1362298.812500000000000,4899.899712637029552
2103,6037120400,14,4,2,4,4,1556176.937500000000000,6393.415747573049885
2104,6037502901,11,3,3,2,3,1801669.453125000000000,5526.107046596270266
2105,6037550800,11,4,3,2,2,4215337.050781250000000,8780.967098121149320
2106,6037550500,11,3,4,2,2,3889495.027343750000000,8229.687677831199835
2107,6037531502,20,5,5,5,5,643023.011718750000000,3303.728821614450226
2108,6037540000,16,5,4,5,2,2701248.484375000000000,7258.163130831209855
2109,6037541700,14,4,4,4,2,2053014.054687500000000,6439.414591408810338
2110,6037541801,14,3,4,4,3,1043918.906250000000000,4496.070951968040390
2111,6037543305,16,5,5,2,4,12332238.746093800291419,14649.375599292799961
2112,6037543502,10,2,4,3,1,1624184.894531250000000,5841.445676630330126
2113,6037542601,17,5,4,5,3,804734.585937500000000,3898.679291997450036
2114,6037542602,16,4,3,5,4,1274098.617187500000000,4560.467323715500243
2115,6037542800,11,3,4,3,1,1130195.171875000000000,4284.060963455540332
2116,6037542700,11,2,3,4,2,1447501.140625000000000,4998.167440138379789
2117,6037542900,13,3,4,4,2,1182735.687500000000000,5239.745458261570093
2118,6037201501,13,2,3,4,4,1285938.015625000000000,5312.522316608519759
2119,6037201402,16,4,5,3,4,2833205.929687500000000,6992.377204932659879
2120,6037203300,20,5,5,5,5,2172367.812500000000000,5744.152539406970391
2121,6037203100,18,5,5,4,4,961474.144531250000000,4359.457926612300071
2122,6037203500,20,5,5,5,5,2417689.406250000000000,6923.678650647600080
2123,6037203710,17,3,5,5,4,409369.914062500000000,2801.801377747350216
2124,6037203200,20,5,5,5,5,747477.582031250000000,3759.456018970669902
2125,6037204410,18,4,5,4,5,433526.738281250000000,2798.572409466550198
2126,6037203800,15,2,5,4,4,713403.988281250000000,3473.377428185050121
2127,6037204420,20,5,5,5,5,441238.976562500000000,2820.814095778639967
2128,6037204110,17,2,5,5,5,882703.125000000000000,3758.278542243309857
2129,6037204300,18,3,5,5,5,940225.269531250000000,4009.469973920919983
2130,6037621400,4,1,1,1,1,1848788.136718750000000,5883.773606667010426
2131,6037103200,8,2,1,3,2,10890283.398437500000000,19393.105908849000116
2132,6037650001,9,2,3,2,2,2344427.007812500000000,6257.267581502290341
2133,6037103102,9,1,1,3,4,1812062.957031250000000,6092.594438119530423
2134,6037650300,10,3,4,2,1,2724835.421875000000000,7697.657229824039860
2135,6037650101,11,3,5,2,1,2753279.964843750000000,6768.641942450310125
2136,6037216200,11,5,4,1,1,1409638.726562500000000,5137.599303674770454
2137,6037216300,11,3,4,1,3,1861667.972656250000000,6958.897759271690120
2138,6037216900,13,5,3,3,2,1602208.023437500000000,5555.704824278809610
2139,6037216700,13,5,3,2,3,1129228.437500000000000,4303.399233935700067
2140,6037216800,13,5,4,2,2,1080503.175781250000000,4251.703959982480228
2141,6037211921,18,5,5,3,5,135350.718750000000000,1530.552428652699973
2142,6037211201,18,4,4,5,5,204450.140625000000000,1811.330949390059914
2143,6037209104,16,1,5,5,5,102906.734375000000000,1413.824197309269948
2144,6037209103,19,4,5,5,5,180517.367187500000000,1728.804277773220065
2145,6037208802,19,4,5,5,5,311277.640625000000000,2834.696378895640009
2146,6037208801,19,4,5,5,5,393417.820312500000000,2873.301941262110176
2147,6037208502,19,4,5,5,5,379603.859375000000000,2494.359345157619828
2148,6037208402,19,5,5,5,4,497970.281250000000000,3175.660651714770211
2149,6037208401,19,4,5,5,5,335040.425781250000000,2316.427722234150224
2150,6037208302,18,4,5,4,5,644575.875000000000000,3628.811676520690071
2151,6037206032,20,5,5,5,5,1436152.679687500000000,5034.367429037180045
2152,6037920012,5,1,1,1,2,106965668.554688006639481,61708.452560154197272
2153,6037920011,5,1,1,2,1,241192852.417968988418579,91553.387796869399608
2154,6037910812,8,1,1,2,4,48997444.027343802154064,34018.979763722098141
2155,6037910811,4,1,1,1,1,477162217.750000000000000,175206.039513116993476
2156,6037910001,10,1,1,4,4,109072722.335938006639481,45901.944224487197062
2157,6037901213,6,1,1,1,3,91987326.996093794703484,51686.277672541400534
2158,6037901209,9,1,2,2,4,885432847.503906011581421,209951.521335302997613
2159,6037577604,8,1,2,1,4,2180494.671875000000000,10445.505314491900208
2160,6037576904,13,4,2,2,5,531439.761718750000000,3158.015711950370132
2161,6037573004,17,5,3,5,4,594209.332031250000000,3163.846546390539970
2162,6037571703,14,2,2,5,5,577464.261718750000000,3570.336432407350003
2163,6037576901,16,4,2,5,5,645808.855468750000000,3395.657303560620221
2164,6037575101,15,3,3,4,5,611492.851562500000000,3746.468069635339816
2165,6037575001,12,3,3,2,4,1368202.378906250000000,5700.369592516180091
2166,6037574902,10,1,3,2,4,1178795.121093750000000,4766.888379692910348
2167,6037574300,9,2,2,1,4,3607523.152343750000000,9300.925316505739829
2168,6037900602,11,1,1,5,4,7586887.316406250000000,11618.450029460100268
2169,6037900504,12,2,3,3,4,15695766.222656300291419,23779.451395707601478
2170,6037900606,14,4,1,4,5,2586227.257812500000000,7706.022485284700451
2171,6037900605,11,1,1,4,5,7805905.425781250000000,11846.874974444399413
2172,6037920108,5,2,1,1,1,4098674.015625000000000,10389.147973809100222
2173,6037920106,6,1,2,2,1,68970538.167968794703484,39186.032512737001525
2174,6037920107,4,1,1,1,1,16833747.312500000000000,28597.367286774799140
2175,6037920109,4,1,1,1,1,3335809.664062500000000,10078.605880047600294
2176,6037920331,5,1,1,1,2,2223536.929687500000000,6144.586033005930403
2177,6037920110,4,1,1,1,1,1536859.578125000000000,6344.716723364150312
2178,6037910804,6,1,1,1,3,96276122.375000000000000,45540.546769768996455
2179,6037910709,8,1,1,2,4,21643328.863281298428774,23574.607204722400638
2180,6037920033,5,1,1,2,1,5071766.117187500000000,10781.489346066500730
2181,6037920040,4,1,1,1,1,4369874.808593750000000,10030.678792863800481
2182,6037920013,5,1,1,1,2,12245363.035156300291419,16244.143354666499363
2183,6037920039,5,2,1,1,1,1533308.464843750000000,6406.245157975959955
2184,6037300701,5,1,1,1,2,19576301.734375000000000,23497.022660435701255
2185,6037300702,5,1,1,1,2,16791406.734375000000000,24511.759349749700050
2186,6037300600,11,3,1,2,5,3226217.691406250000000,11853.888674105599421
2187,6037300502,8,3,1,2,2,2428001.035156250000000,7838.486013339330384
2188,6037123103,16,5,3,4,4,1322293.265625000000000,4946.420105751009942
2189,6037103101,6,1,1,2,2,2983240.195312500000000,9337.868829776480197
2190,6037106010,8,2,1,3,2,3711884.921875000000000,8837.427044816140551
2191,6037403702,7,2,2,1,2,2498650.023437500000000,6944.999809539520356
2192,6037403408,7,1,2,2,2,4630051.828125000000000,9513.944714902689157
2193,6037408501,15,3,5,3,4,1280263.980468750000000,6057.078698060759962
2194,6037408626,8,1,2,3,2,3632303.824218750000000,9634.728739389169277
2195,6037408402,11,3,5,1,2,16901184.320312500000000,22854.081009277299017
2196,6037431200,12,4,3,3,2,2173232.976562500000000,7465.328476539059920
2197,6037401001,6,1,2,1,2,2121676.121093750000000,5826.575876914060245
2198,6037401102,12,3,2,3,4,1877028.890625000000000,5874.731719589060049
2199,6037401101,11,3,2,2,4,4415763.945312500000000,9235.232010190109577
2200,6037401500,10,4,2,2,2,5506997.988281250000000,14317.836786015599500
2201,6037401203,8,3,2,1,2,2790143.761718750000000,6942.006551982580277
2202,6037401201,9,4,3,1,1,3424329.085937500000000,8672.014685865869978
2203,6037403902,7,1,2,2,2,3089861.398437500000000,6861.589231601159554
2204,6037404100,10,4,2,3,1,1965288.757812500000000,5982.547136126780060
2205,6037274100,14,5,4,2,3,910042.179687500000000,5261.608453340340020
2206,6037275200,10,2,4,3,1,680981.167968750000000,3872.958054787639867
2207,6037275400,12,5,3,2,2,1095379.101562500000000,4794.899711120449865
2208,6037275302,11,4,4,1,2,2624014.902343750000000,6675.020262031000129
2209,6037275311,9,3,4,1,1,1870857.117187500000000,6308.910398047810304
2210,6037276000,8,2,4,1,1,3401364.457031250000000,8283.049106042899439
2211,6037276100,11,4,4,2,1,1424060.632812500000000,9435.596719775150632
2212,6037276500,8,2,4,1,1,1739688.667968750000000,5653.068434715560215
2213,6037276400,7,1,4,1,1,1858274.250000000000000,5964.600416496859907
2214,6037276601,6,2,2,1,1,3267055.449218750000000,8551.228726743600419
2215,6037431002,10,4,1,2,3,2003490.445312500000000,6463.929880267530280
2216,6037190901,19,5,5,4,5,716967.324218750000000,3425.124646946650046
2217,6037480703,7,2,2,1,2,1666810.750000000000000,8267.707004052959746
2218,6037430101,15,4,2,4,5,2906564.566406250000000,7400.702369822760375
2219,6037480011,11,2,2,3,4,1647262.101562500000000,5236.613071121339999
2220,6037400206,7,1,3,1,2,5428261.886718750000000,13693.886422826899434
2221,6037400302,12,2,4,2,4,1903236.195312500000000,6781.334726797469557
2222,6037481202,14,2,4,4,4,2323009.738281250000000,6428.082618263790209
2223,6037502602,15,4,4,3,4,1841284.292968750000000,6057.431337618820180
2224,6037502601,12,3,3,3,3,2809815.925781250000000,6615.875450802390333
2225,6037530003,8,1,3,1,3,5194667.105468750000000,10199.681072541199683
2226,6037117303,6,2,1,1,2,2639070.277343750000000,6683.838522121660390
2227,6037503000,11,2,3,4,2,1934166.164062500000000,5904.847962633800307
2228,6037115301,10,4,1,2,3,2412422.628906250000000,8073.780371989359992
2229,6037503201,9,2,3,2,2,1951778.664062500000000,5566.069773227989572
2230,6037503302,10,2,3,3,2,2254136.843750000000000,6539.456891404400267
2231,6037540600,16,3,4,5,4,1381417.816406250000000,4747.771626619800372
2232,6037542501,12,3,4,4,1,846364.062500000000000,4408.208961973429723
2233,6037543000,12,2,4,3,3,1913595.476562500000000,5554.600036763090429
2234,6037543503,11,4,4,2,1,2445844.281250000000000,7438.344466276999810
2235,6037543202,15,4,4,5,2,4497145.164062500000000,10978.425178824300019
2236,6037543400,9,1,4,3,1,4524265.773437500000000,9943.882979768110090
2237,6037543304,10,3,3,2,2,2349956.148437500000000,6135.662368501550191
2238,6037543201,12,3,4,4,1,1469495.296875000000000,4910.703170659329771
2239,6037203720,19,4,5,5,5,468859.613281250000000,2932.943509876080043
2240,6037204120,15,1,5,5,4,383228.515625000000000,2566.081781673809928
2241,6037204200,18,3,5,5,5,439610.375000000000000,2806.704510371760080
2242,6037204600,18,4,5,5,4,853089.273437500000000,4503.208342246740358
2243,6037203900,16,3,5,4,4,657052.242187500000000,4522.851363997119734
2244,6037204700,17,4,5,4,4,1473773.175781250000000,4910.192810031509907
2245,6037204820,19,5,5,5,4,466029.453125000000000,3071.254332691350101
2246,6037204910,19,4,5,5,5,752125.011718750000000,3542.845405218030010
2247,6037205110,16,4,5,5,2,412548.281250000000000,3394.485916164199807
2248,6037204810,18,4,5,5,4,1124386.843750000000000,4476.973242265319641
2249,6037124102,13,4,3,2,4,950763.703125000000000,3900.291699865820192
2250,6037320000,0,0,3,0,2,1820858.039062500000000,6356.337324769469888
2251,6037206200,19,4,5,5,5,845044.847656250000000,4300.868852449109909
2252,6037207900,17,5,5,2,5,1316697.343750000000000,4727.639845715590127
2253,6037217200,15,5,4,2,4,1345652.453125000000000,5522.141895589389605
2254,6037217100,13,5,3,2,3,1315067.937500000000000,4754.781957205150320
2255,6037218210,18,4,5,5,4,569823.652343750000000,3229.968904807699801
2256,6037218110,17,5,4,3,5,878507.894531250000000,4694.228356321809770
2257,6037218120,19,5,5,5,4,650410.890625000000000,3273.634577804939909
2258,6037188100,14,5,4,2,3,3103004.984375000000000,9603.347183474699705
2259,6037218300,16,5,4,3,4,1323689.453125000000000,6367.013147835040400
2260,6037218600,14,4,5,3,2,629211.371093750000000,3307.997093078509806
2261,6037218220,15,4,4,3,4,973288.792968750000000,4296.994828456209689
2262,6037218400,14,4,5,3,2,965099.218750000000000,4482.078913736459981
2263,6037218500,16,5,5,3,3,763694.570312500000000,4067.024775992760169
2264,6037218800,17,5,5,4,3,601604.753906250000000,3313.575588988870095
2265,6037219500,11,2,4,2,3,810776.105468750000000,3835.903016472349918
2266,6037219300,20,5,5,5,5,954038.195312500000000,4137.595038677110097
2267,6037220000,15,4,3,4,4,1421350.890625000000000,4705.382297477050088
2268,6037554103,10,1,2,3,4,537801.855468750000000,3236.087006050950095
2269,6037552301,15,4,3,4,4,1826406.042968750000000,6387.078673026489923
2270,6037433102,18,4,5,5,4,962868.503906250000000,4531.835325493480013
2271,6037800328,4,1,1,1,1,14329565.707031300291419,14987.620607496499360
2272,6037800204,5,1,1,1,2,14117618.656250000000000,30969.653300531699642
2273,6037930101,5,1,1,2,1,228245074.179688006639481,128688.244600477002678
2274,6037920339,4,1,1,1,1,50024081.230468802154064,32181.478414618701208
2275,6037542104,14,4,3,5,2,896177.304687500000000,4128.702667460250268
2276,6037542103,16,5,3,5,3,823478.695312500000000,4166.869848354809619
2277,6037900607,13,3,1,4,5,2538380.070312500000000,7473.018198752720309
2278,6037900704,13,3,1,4,5,7676101.796875000000000,11800.069990386500649
2279,6037900703,13,3,1,4,5,3841157.015625000000000,7839.693223501480134
2280,6037900701,13,3,1,4,5,3109899.523437500000000,7106.990115131759921
2281,6037900705,12,2,1,4,5,7818664.835937500000000,11844.992353400699358
2282,6037900804,13,3,1,4,5,2182272.027343750000000,6204.733002338010010
2283,6037900806,15,4,1,5,5,2667539.191406250000000,6669.038208603279600
2284,6037900900,10,1,2,2,5,316972664.851562976837158,73543.809087799105328
2285,6037901003,0,0,1,0,4,3866186.550781250000000,7869.921203583249735
2286,6037920026,9,1,1,2,5,18585126.113281298428774,25458.501454113800719
2287,6037920043,6,3,1,1,1,27501445.324218798428774,24866.049560905299586
2288,6037910810,5,1,1,1,2,35151394.023437500000000,26534.540556578398537
2289,6037920032,6,3,1,1,1,18192822.062500000000000,19762.609926391298359
2290,6037920036,7,2,1,3,1,1793197.792968750000000,6362.105632015859555
2291,6037920029,5,1,1,2,1,3303113.531250000000000,10126.352555105000647
2292,6037920020,5,2,1,1,1,15958268.539062500000000,23231.207544881901413
2293,6037920322,6,1,1,2,2,1534280.546875000000000,5605.051519220969567
2294,6037103400,7,2,1,2,2,3673644.769531250000000,9206.119146856790394
2295,6037104105,10,2,1,5,2,861384.769531250000000,4297.579669062790344
2296,6037104201,10,3,1,4,2,1601002.242187500000000,5470.763102361889651
2297,6037104310,15,5,2,4,4,2206058.656250000000000,7046.183025157610246
2298,6037104701,14,4,1,5,4,808217.144531250000000,4097.785685990559614
2299,6037530006,14,1,5,3,5,955731.140625000000000,4863.564331342149671
2300,6037482701,14,3,5,3,3,1802732.585937500000000,9308.072778479610861
2301,6037481500,15,4,3,4,4,3211496.554687500000000,9062.357846773369602
2302,6037481604,15,4,3,3,5,916129.066406250000000,4090.606533486639819
2303,6037481402,12,1,4,4,3,2676418.382812500000000,7649.176701242809941
2304,6037481603,13,3,3,4,3,955992.140625000000000,4457.166982248229942
